date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:58:20	65996/65996	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2014:00:18%20GMT	https://thenewgym.vn/en/clubs/	D:/Fresher_Training/QNSportict/thenewgym.vn/en/clubs/index.html	(from https://thenewgym.vn/en/)
20:58:21	54921/54921	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2014:00:18%20GMT	https://thenewgym.vn/en/fitness-support/	D:/Fresher_Training/QNSportict/thenewgym.vn/en/fitness-support/index.html	(from https://thenewgym.vn/en/)
20:58:26	112917/112917	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2014:00:23%20GMT	https://thenewgym.vn/en/group-classes/	D:/Fresher_Training/QNSportict/thenewgym.vn/en/group-classes/index.html	(from https://thenewgym.vn/en/)
20:58:26	70672/70672	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2014:00:23%20GMT	https://thenewgym.vn/en/contact-us/	D:/Fresher_Training/QNSportict/thenewgym.vn/en/contact-us/index.html	(from https://thenewgym.vn/en/)
20:58:26	54463/54463	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2014:00:23%20GMT	https://thenewgym.vn/en/training-zones/	D:/Fresher_Training/QNSportict/thenewgym.vn/en/training-zones/index.html	(from https://thenewgym.vn/en/)
20:58:26	7591542/7591542	---M--	200	added ('OK')	image/gif	date:Thu,%2009%20Feb%202023%2008:52:32%20GMT	https://thenewgym.vn/wp-content/uploads/2023/02/dt-png.gif	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/02/dt-png.gif	(from https://thenewgym.vn/en/)
20:58:29	4015/4015	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Jun%202024%2014:00:28%20GMT	https://thenewgym.vn/en/proper-breathing-techniques-you-need-to-know/	D:/Fresher_Training/QNSportict/thenewgym.vn/en/proper-breathing-techniques-you-need-to-know/index.html	(from https://thenewgym.vn/en/)
20:58:31	59757/59757	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2014:00:28%20GMT	https://thenewgym.vn/en/5-simple-and-easy-weight-loss-salad-recipes/	D:/Fresher_Training/QNSportict/thenewgym.vn/en/5-simple-and-easy-weight-loss-salad-recipes/index.html	(from https://thenewgym.vn/en/)
20:58:31	55844/55844	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2014:00:28%20GMT	https://thenewgym.vn/en/5-symptoms-of-dehydration/	D:/Fresher_Training/QNSportict/thenewgym.vn/en/5-symptoms-of-dehydration/index.html	(from https://thenewgym.vn/en/)
20:58:31	56862/56862	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2014:00:28%20GMT	https://thenewgym.vn/en/9-habits-that-slow-down-metabolism-and-lead-to-weight-gain/	D:/Fresher_Training/QNSportict/thenewgym.vn/en/9-habits-that-slow-down-metabolism-and-lead-to-weight-gain/index.html	(from https://thenewgym.vn/en/)
20:58:32	310132/310132	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Feb%202023%2023:16:36%20GMT	https://thenewgym.vn/wp-content/uploads/2023/01/beautiful-young-asia-athlete-lady-running-exercises-work-out-urban-environment-japanese-teen-girl-wearing-sports-clothes-walkway-bridge-early-morning-lifestyle-active-sporty-city-scaled.jpg	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/01/beautiful-young-asia-athlete-lady-running-exercises-work-out-urban-environment-japanese-teen-girl-wearing-sports-clothes-walkway-bridge-early-morning-lifestyle-activ	(from https://thenewgym.vn/en/)
20:58:35	47464/47464	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2014:00:32%20GMT	https://thenewgym.vn/en/locations/bien-hoa-city/	D:/Fresher_Training/QNSportict/thenewgym.vn/en/locations/bien-hoa-city/index.html	(from https://thenewgym.vn/en/)
20:58:35	56410/56410	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2014:00:32%20GMT	https://thenewgym.vn/en/locations/ho-chi-minh-city/	D:/Fresher_Training/QNSportict/thenewgym.vn/en/locations/ho-chi-minh-city/index.html	(from https://thenewgym.vn/en/)
20:58:35	47477/47477	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2014:00:32%20GMT	https://thenewgym.vn/en/locations/vung-tau-city/	D:/Fresher_Training/QNSportict/thenewgym.vn/en/locations/vung-tau-city/index.html	(from https://thenewgym.vn/en/)
20:58:36	47490/47490	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2014:00:33%20GMT	https://thenewgym.vn/en/locations/can-tho-city/	D:/Fresher_Training/QNSportict/thenewgym.vn/en/locations/can-tho-city/index.html	(from https://thenewgym.vn/en/)
20:58:39	47394/47394	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2014:00:36%20GMT	https://thenewgym.vn/en/locations/da-nang-city/	D:/Fresher_Training/QNSportict/thenewgym.vn/en/locations/da-nang-city/index.html	(from https://thenewgym.vn/en/)
20:58:39	60528/60528	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2014:00:36%20GMT	https://thenewgym.vn/en/terms-and-condition/	D:/Fresher_Training/QNSportict/thenewgym.vn/en/terms-and-condition/index.html	(from https://thenewgym.vn/en/)
20:58:39	44777/44777	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2014:00:36%20GMT	https://thenewgym.vn/en/news/	D:/Fresher_Training/QNSportict/thenewgym.vn/en/news/index.html	(from https://thenewgym.vn/en/)
20:58:40	57292/57292	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2014:00:37%20GMT	https://thenewgym.vn/en/privacy-statement/	D:/Fresher_Training/QNSportict/thenewgym.vn/en/privacy-statement/index.html	(from https://thenewgym.vn/en/)
20:58:40	4011/4011	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Jun%202024%2014:00:40%20GMT	https://thenewgym.vn/a	D:/Fresher_Training/QNSportict/thenewgym.vn/a	(from https://connect.facebook.net/en_US/fbevents.js)
20:58:41	4011/4011	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Jun%202024%2014:00:40%20GMT	https://thenewgym.vn/POST	D:/Fresher_Training/QNSportict/thenewgym.vn/POST	(from https://connect.facebook.net/en_US/fbevents.js)
20:58:42	4011/4011	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Jun%202024%2014:00:41%20GMT	https://thenewgym.vn/b.resolvedLink	D:/Fresher_Training/QNSportict/thenewgym.vn/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js)
20:58:42	4011/4011	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Jun%202024%2014:00:42%20GMT	https://thenewgym.vn/schema.org/	D:/Fresher_Training/QNSportict/thenewgym.vn/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
20:58:43	4011/4011	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Jun%202024%2014:00:42%20GMT	https://thenewgym.vn/signals/iwl.js	D:/Fresher_Training/QNSportict/thenewgym.vn/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
20:58:43	19533/19533	---M-Z	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202023%2004:51:02%20GMT	https://thenewgym.vn/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min192d.css	(from https://thenewgym.vn/thong-tin-ve-chuoi-phong-tap-the-new-gym/)
20:58:44	117150/117150	---M-Z	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202023%2004:51:01%20GMT	https://thenewgym.vn/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.16.3	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/plugins/elementor/assets/css/frontend-lite.min6e14.css	(from https://thenewgym.vn/thong-tin-ve-chuoi-phong-tap-the-new-gym/)
20:58:44	1328653/1328653	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2003:16:54%20GMT	https://thenewgym.vn/wp-content/uploads/2023/02/1.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/02/1.png	(from https://thenewgym.vn/thong-tin-ve-chuoi-phong-tap-the-new-gym/)
20:58:44	16471/16471	---M-Z	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202023%2004:51:03%20GMT	https://thenewgym.vn/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min94a4.css	(from https://thenewgym.vn/thong-tin-ve-chuoi-phong-tap-the-new-gym/)
20:58:44	1110/1110	---M-Z	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202023%2004:51:15%20GMT	https://thenewgym.vn/wp-content/uploads/elementor/css/post-3215.css?ver=1695012675	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/elementor/css/post-32158191.css	(from https://thenewgym.vn/thong-tin-ve-chuoi-phong-tap-the-new-gym/)
20:58:44	10600/10600	---M-Z	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202023%2004:51:15%20GMT	https://thenewgym.vn/wp-content/uploads/elementor/css/global.css?ver=1695012675	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/elementor/css/global8191.css	(from https://thenewgym.vn/thong-tin-ve-chuoi-phong-tap-the-new-gym/)
20:58:45	32969/32969	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Jun%202024%2014:00:45%20GMT	https://thenewgym.vn/wp-json/wp/v2/pages/263	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-json/wp/v2/pages/263.json	(from https://thenewgym.vn/thong-tin-ve-chuoi-phong-tap-the-new-gym/)
20:58:47	2204/2204	---M-Z	200	added ('OK')	application/json	date:Sun,%2016%20Jun%202024%2014:00:46%20GMT	https://thenewgym.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthenewgym.vn%2Fthong-tin-ve-chuoi-phong-tap-the-new-gym%2F	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-json/oembed/1.0/embede0cf.json	(from https://thenewgym.vn/thong-tin-ve-chuoi-phong-tap-the-new-gym/)
20:58:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Jun%202024%2014:00:46%20GMT	https://thenewgym.vn/?p=263	D:/Fresher_Training/QNSportict/thenewgym.vn/index8fee.html	(from https://thenewgym.vn/thong-tin-ve-chuoi-phong-tap-the-new-gym/)
20:58:48	2365/2365	---M-Z	200	added ('OK')	text/xml	date:Sun,%2016%20Jun%202024%2014:00:47%20GMT	https://thenewgym.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthenewgym.vn%2Fthong-tin-ve-chuoi-phong-tap-the-new-gym%2F&format=xml	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-json/oembed/1.0/embed4531	(from https://thenewgym.vn/thong-tin-ve-chuoi-phong-tap-the-new-gym/)
20:58:53	693246/693246	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Feb%202023%2009:06:48%20GMT	https://thenewgym.vn/wp-content/uploads/2023/02/DUC05508-3-scaled.jpg	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/02/DUC05508-3-scaled.jpg	(from https://thenewgym.vn/thong-tin-ve-chuoi-phong-tap-the-new-gym/)
20:58:57	2282123/2282123	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Feb%202023%2009:13:30%20GMT	https://thenewgym.vn/wp-content/uploads/2023/02/car3.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/02/car3.png	(from https://thenewgym.vn/thong-tin-ve-chuoi-phong-tap-the-new-gym/)
20:58:58	3939816/3939816	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jun%202024%2003:36:58%20GMT	https://thenewgym.vn/wp-content/uploads/2022/12/VE-THE-NEW-GYM.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2022/12/VE-THE-NEW-GYM.png	(from https://thenewgym.vn/thong-tin-ve-chuoi-phong-tap-the-new-gym/)
20:58:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Jun%202024%2014:00:54%20GMT	https://thenewgym.vn/he-thong-phong-tap/	D:/Fresher_Training/QNSportict/thenewgym.vn/he-thong-phong-tap/index.html	(from https://thenewgym.vn/thong-tin-ve-chuoi-phong-tap-the-new-gym/)
20:58:58	2539149/2539149	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Feb%202023%2009:23:04%20GMT	https://thenewgym.vn/wp-content/uploads/2023/02/func2.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/02/func2.png	(from https://thenewgym.vn/thong-tin-ve-chuoi-phong-tap-the-new-gym/)
20:58:59	51691/51691	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2014:00:58%20GMT	https://thenewgym.vn/cac-thiet-bi-tap-luyen/	D:/Fresher_Training/QNSportict/thenewgym.vn/cac-thiet-bi-tap-luyen/index.html	(from https://thenewgym.vn/thong-tin-ve-chuoi-phong-tap-the-new-gym/)
20:58:59	24529/24529	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Jun%202024%2014:00:58%20GMT	https://thenewgym.vn/wp-json/wp/v2/pages/247	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-json/wp/v2/pages/247.json	(from https://thenewgym.vn/hoi-vien/)
20:59:00	2137/2137	---M-Z	200	added ('OK')	application/json	date:Sun,%2016%20Jun%202024%2014:00:59%20GMT	https://thenewgym.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthenewgym.vn%2Fhoi-vien%2F	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-json/oembed/1.0/embedaf51.json	(from https://thenewgym.vn/hoi-vien/)
20:59:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Jun%202024%2014:00:59%20GMT	https://thenewgym.vn/?p=247	D:/Fresher_Training/QNSportict/thenewgym.vn/index8cf0.html	(from https://thenewgym.vn/hoi-vien/)
20:59:01	2298/2298	---M-Z	200	added ('OK')	text/xml	date:Sun,%2016%20Jun%202024%2014:01:00%20GMT	https://thenewgym.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthenewgym.vn%2Fhoi-vien%2F&format=xml	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-json/oembed/1.0/embed4212	(from https://thenewgym.vn/hoi-vien/)
20:59:03	67300/67300	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2014:01:02%20GMT	https://thenewgym.vn/phong-gym-gan-day-the-new-gym-gan-day/2/	D:/Fresher_Training/QNSportict/thenewgym.vn/phong-gym-gan-day-the-new-gym-gan-day/2/index.html	(from https://thenewgym.vn/phong-gym-gan-day-the-new-gym-gan-day/)
20:59:03	20421/20421	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Jun%202024%2014:01:02%20GMT	https://thenewgym.vn/wp-json/wp/v2/pages/235	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-json/wp/v2/pages/235.json	(from https://thenewgym.vn/phong-gym-gan-day-the-new-gym-gan-day/)
20:59:03	2323310/2323310	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Feb%202023%2001:52:42%20GMT	https://thenewgym.vn/wp-content/uploads/2023/02/car1.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/02/car1.png	(from https://thenewgym.vn/phong-gym-gan-day-the-new-gym-gan-day/)
20:59:03	3856383/3856383	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jun%202024%2003:27:53%20GMT	https://thenewgym.vn/wp-content/uploads/2022/12/MEMBER-FINAL-1.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2022/12/MEMBER-FINAL-1.png	(from https://thenewgym.vn/hoi-vien/)
20:59:04	2255/2255	---M-Z	200	added ('OK')	application/json	date:Sun,%2016%20Jun%202024%2014:01:03%20GMT	https://thenewgym.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthenewgym.vn%2Fphong-gym-gan-day-the-new-gym-gan-day%2F	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-json/oembed/1.0/embed2617.json	(from https://thenewgym.vn/phong-gym-gan-day-the-new-gym-gan-day/)
20:59:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Jun%202024%2014:01:03%20GMT	https://thenewgym.vn/?p=235	D:/Fresher_Training/QNSportict/thenewgym.vn/index5f0f.html	(from https://thenewgym.vn/phong-gym-gan-day-the-new-gym-gan-day/)
20:59:04	2428/2428	---M-Z	200	added ('OK')	text/xml	date:Sun,%2016%20Jun%202024%2014:01:04%20GMT	https://thenewgym.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthenewgym.vn%2Fphong-gym-gan-day-the-new-gym-gan-day%2F&format=xml	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-json/oembed/1.0/embedbe24	(from https://thenewgym.vn/phong-gym-gan-day-the-new-gym-gan-day/)
20:59:05	374047/374047	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Aug%202023%2004:07:42%20GMT	https://thenewgym.vn/wp-content/uploads/2023/05/LNG00069.jpg	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/05/LNG00069.jpg	(from https://thenewgym.vn/phong-gym-gan-day-the-new-gym-gan-day/)
20:59:05	759985/759985	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2008:05:39%20GMT	https://thenewgym.vn/wp-content/uploads/2024/01/CARDIO.jpg	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2024/01/CARDIO.jpg	(from https://thenewgym.vn/phong-gym-gan-day-the-new-gym-gan-day/)
20:59:05	575919/575919	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2008:09:15%20GMT	https://thenewgym.vn/wp-content/uploads/2023/01/CARDIO-1-scaled.jpg	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/01/CARDIO-1-scaled.jpg	(from https://thenewgym.vn/phong-gym-gan-day-the-new-gym-gan-day/)
20:59:06	592148/592148	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2007:59:47%20GMT	https://thenewgym.vn/wp-content/uploads/2022/12/CARDIO-5-scaled.jpg	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2022/12/CARDIO-5-scaled.jpg	(from https://thenewgym.vn/phong-gym-gan-day-the-new-gym-gan-day/)
20:59:06	659333/659333	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2004:23:46%20GMT	https://thenewgym.vn/wp-content/uploads/2024/03/CARDIO-scaled.jpg	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2024/03/CARDIO-scaled.jpg	(from https://thenewgym.vn/phong-gym-gan-day-the-new-gym-gan-day/)
20:59:06	52797/52797	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2014:01:05%20GMT	https://thenewgym.vn/system/da-nang/	D:/Fresher_Training/QNSportict/thenewgym.vn/system/da-nang/index.html	(from https://thenewgym.vn/phong-gym-gan-day-the-new-gym-gan-day/)
20:59:06	549664/549664	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2007:57:20%20GMT	https://thenewgym.vn/wp-content/uploads/2022/12/CARDIO-4-scaled.jpg	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2022/12/CARDIO-4-scaled.jpg	(from https://thenewgym.vn/phong-gym-gan-day-the-new-gym-gan-day/)
20:59:08	294834/294834	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jun%202024%2003:33:11%20GMT	https://thenewgym.vn/wp-content/uploads/2024/05/COMING-SOON.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2024/05/COMING-SOON.png	(from https://thenewgym.vn/phong-gym-gan-day-the-new-gym-gan-day/)
20:59:08	54292/54292	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2014:01:06%20GMT	https://thenewgym.vn/system/phan-dang-luu/	D:/Fresher_Training/QNSportict/thenewgym.vn/system/phan-dang-luu/index.html	(from https://thenewgym.vn/phong-gym-gan-day-the-new-gym-gan-day/)
20:59:09	54128/54128	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2014:01:07%20GMT	https://thenewgym.vn/the-new-gym-bien-hoa/	D:/Fresher_Training/QNSportict/thenewgym.vn/the-new-gym-bien-hoa/index.html	(from https://thenewgym.vn/phong-gym-gan-day-the-new-gym-gan-day/)
20:59:09	6167504/6167504	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Mar%202024%2010:29:04%20GMT	https://thenewgym.vn/wp-content/uploads/2022/12/IMG_7585-2-nguoi-1.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2022/12/IMG_7585-2-nguoi-1.png	(from https://thenewgym.vn/phong-gym-gan-day-the-new-gym-gan-day/)
20:59:10	54763/54763	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2014:01:09%20GMT	https://thenewgym.vn/the-new-gym-nguyen-thi-thap/	D:/Fresher_Training/QNSportict/thenewgym.vn/the-new-gym-nguyen-thi-thap/index.html	(from https://thenewgym.vn/phong-gym-gan-day-the-new-gym-gan-day/)
20:59:11	8444/8444	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Jun%202024%2014:01:09%20GMT	https://thenewgym.vn/wp-json/wp/v2/pages/164	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-json/wp/v2/pages/164.json	(from https://thenewgym.vn/tap-cung-huan-luyen-vien-ho-tro-tap-luyen/)
20:59:12	54001/54001	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2014:01:10%20GMT	https://thenewgym.vn/the-new-gym-vung-tau/	D:/Fresher_Training/QNSportict/thenewgym.vn/the-new-gym-vung-tau/index.html	(from https://thenewgym.vn/phong-gym-gan-day-the-new-gym-gan-day/)
20:59:12	54509/54509	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2014:01:10%20GMT	https://thenewgym.vn/the-new-gym-nguyen-chi-thanh/	D:/Fresher_Training/QNSportict/thenewgym.vn/the-new-gym-nguyen-chi-thanh/index.html	(from https://thenewgym.vn/phong-gym-gan-day-the-new-gym-gan-day/)
20:59:12	48996/48996	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Jun%202024%2014:01:10%20GMT	https://thenewgym.vn/system/the-new-gym-nam-ky-khoi-nghia/	D:/Fresher_Training/QNSportict/thenewgym.vn/system/the-new-gym-nam-ky-khoi-nghia/index.html	(from https://thenewgym.vn/phong-gym-gan-day-the-new-gym-gan-day/)
20:59:12	2257/2257	---M-Z	200	added ('OK')	application/json	date:Sun,%2016%20Jun%202024%2014:01:12%20GMT	https://thenewgym.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthenewgym.vn%2Ftap-cung-huan-luyen-vien-ho-tro-tap-luyen%2F	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-json/oembed/1.0/embed559b.json	(from https://thenewgym.vn/tap-cung-huan-luyen-vien-ho-tro-tap-luyen/)
20:59:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Jun%202024%2014:01:12%20GMT	https://thenewgym.vn/?p=164	D:/Fresher_Training/QNSportict/thenewgym.vn/index7760.html	(from https://thenewgym.vn/tap-cung-huan-luyen-vien-ho-tro-tap-luyen/)
20:59:13	2436/2436	---M-Z	200	added ('OK')	text/xml	date:Sun,%2016%20Jun%202024%2014:01:13%20GMT	https://thenewgym.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthenewgym.vn%2Ftap-cung-huan-luyen-vien-ho-tro-tap-luyen%2F&format=xml	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-json/oembed/1.0/embed7abe	(from https://thenewgym.vn/tap-cung-huan-luyen-vien-ho-tro-tap-luyen/)
20:59:14	940/940	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Jan%202023%2004:03:54%20GMT	https://thenewgym.vn/wp-content/uploads/2023/01/Frame-1-1.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/01/Frame-1-1.png	(from https://thenewgym.vn/tap-cung-huan-luyen-vien-ho-tro-tap-luyen/)
20:59:14	2697/2697	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Jan%202023%2009:15:42%20GMT	https://thenewgym.vn/wp-content/uploads/2023/01/Frame.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/01/Frame.png	(from https://thenewgym.vn/tap-cung-huan-luyen-vien-ho-tro-tap-luyen/)
20:59:14	2524/2524	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Jan%202023%2004:05:18%20GMT	https://thenewgym.vn/wp-content/uploads/2023/01/Frame-3.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/01/Frame-3.png	(from https://thenewgym.vn/tap-cung-huan-luyen-vien-ho-tro-tap-luyen/)
20:59:15	2306/2306	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Jan%202023%2004:05:16%20GMT	https://thenewgym.vn/wp-content/uploads/2023/01/Frame-4.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/01/Frame-4.png	(from https://thenewgym.vn/tap-cung-huan-luyen-vien-ho-tro-tap-luyen/)
20:59:15	2570067/2570067	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jun%202024%2003:41:38%20GMT	https://thenewgym.vn/wp-content/uploads/2023/01/HO-TRO-LUYEN-TAP.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/01/HO-TRO-LUYEN-TAP.png	(from https://thenewgym.vn/tap-cung-huan-luyen-vien-ho-tro-tap-luyen/)
20:59:15	2725/2725	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Jan%202023%2004:05:16%20GMT	https://thenewgym.vn/wp-content/uploads/2023/01/Frame-5.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2023/01/Frame-5.png	(from https://thenewgym.vn/tap-cung-huan-luyen-vien-ho-tro-tap-luyen/)
20:59:16	3829614/3829614	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2004:08:21%20GMT	https://thenewgym.vn/wp-content/uploads/2024/03/che-do-dinh-duong.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2024/03/che-do-dinh-duong.png	(from https://thenewgym.vn/tap-cung-huan-luyen-vien-ho-tro-tap-luyen/)
20:59:20	612019/612019	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jul%202023%2013:30:12%20GMT	https://thenewgym.vn/wp-content/uploads/2022/12/YOGA-2.png	D:/Fresher_Training/QNSportict/thenewgym.vn/wp-content/uploads/2022/12/YOGA-2.png	(from https://thenewgym.vn/lop-tap-nhom/)
